,created_at,id,health,politics,emotions,full_text,full_text_tokenize,clean_full_text,clean_full_text_tokenized,porter_lamtizer_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Wed Oct 14 07:00:32 +0000 2020,1.31627E+18,0,0,1,"Call COVID-19. Just like with Ebola and MERS, referring disease its place origin spreads xenophobia and hate against anyone who “looks like” they are from that place. Learn more here: https://t.co/3Cl5PcK5hs @koalifiedgrace https://t.co/c2Popizolx","['Call', 'COVID', '-', '19', '.', 'Just', 'like', 'with', 'Ebola', 'and', 'MERS', ',', 'referring', 'disease', 'its', 'place', 'origin', 'spreads', 'xenophobia', 'and', 'hate', 'against', 'anyone', 'who', '“', 'looks', 'like', '”', 'they', 'are', 'from', 'that', 'place', '.', 'Learn', 'more', 'here', ':', 'https://t.co/3Cl5PcK5hs', '@koalifiedgrace', 'https://t.co/c2Popizolx']",Call COVID19 Just like with Ebola and MERS referring disease its place origin spreads xenophobia and hate against anyone who looks like they are from that place Learn more here   ,"['Call', 'COVID', 'Just', 'like', 'Ebola', 'MERS', 'place', 'xenophobia', 'hate', 'looks', 'like', 'place', 'Learn']","call,covid,just,like,ebola,mer,place,xenophobia,hate,look,like,place,learn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Wed Oct 14 07:00:31 +0000 2020,1.31627E+18,0,0,0,"@awake_back for the other thing you posted: yes the weekly Covid-19 &amp; flu report will published together now. No, that doesn't mean that the stats will combined. https://t.co/2W2j6wHvLJ https://t.co/63rcJ43QeS","['@awake_back', 'for', 'the', 'other', 'thing', 'you', 'posted', ':', 'yes', 'the', 'weekly', 'Covid', '-', '19', '&', 'amp', ';', 'flu', 'report', 'will', 'published', 'together', 'now', '.', 'No', ',', 'that', ""doesn't"", 'mean', 'that', 'the', 'stats', 'will', 'combined', '.', 'https://t.co/2W2j6wHvLJ', 'https://t.co/63rcJ43QeS']",back for the other thing you posted yes the weekly Covid19 amp flu report will published together now No that doesnt mean that the stats will combined  ,"['posted', 'Covid', 'flu', 'published', 'No']","post,covid,flu,publish,No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Wed Oct 14 07:00:31 +0000 2020,1.31627E+18,0,0,0,@leoniedelt don’t think they’ve tried outlaw death. think they’ve tried outlaw death covid. don’t think they remotely care people die other things long they are not covid statistic.,"['@leoniedelt', 'don', '’', 't', 'think', 'they', '’', 've', 'tried', 'outlaw', 'death', '.', 'think', 'they', '’', 've', 'tried', 'outlaw', 'death', 'covid', '.', 'don', '’', 't', 'think', 'they', 'remotely', 'care', 'people', 'die', 'other', 'things', 'long', 'they', 'are', 'not', 'covid', 'statistic', '.']", dont think theyve tried outlaw death think theyve tried outlaw death covid dont think they remotely care people die other things long they are not covid statistic,"['care', 'people', 'long']","care,peopl,long",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Wed Oct 14 07:00:31 +0000 2020,1.31627E+18,0,0,0,"Getting 'underneath the iceberg' what motivates individuals act crucial managing the Covid-19 crisis. This insightful article from @McKinsey shares the influence model, with four critical practices drive mindset and behaviour change. https://t.co/QcyKbgICWK https://t.co/lIp504PIes","['Getting', ""'"", 'underneath', 'the', 'iceberg', ""'"", 'what', 'motivates', 'individuals', 'act', 'crucial', 'managing', 'the', 'Covid', '-', '19', 'crisis', '.', 'This', 'insightful', 'article', 'from', '@McKinsey', 'shares', 'the', 'influence', 'model', ',', 'with', 'four', 'critical', 'practices', 'drive', 'mindset', 'and', 'behaviour', 'change', '.', 'https://t.co/QcyKbgICWK', 'https://t.co/lIp504PIes']",Getting underneath the iceberg what motivates individuals act crucial managing the Covid19 crisis This insightful article from  shares the influence model with four critical practices drive mindset and behaviour change  ,"['Getting', 'crucial', 'Covid', 'crisis', 'This', 'four', 'critical', 'practices', 'change']","get,crucial,covid,crisi,thi,four,critic,practic,chang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Wed Oct 14 07:00:30 +0000 2020,1.31627E+18,0,1,1,"@william_haggis @EUMarauder Brexit will disaster and polls show support for has collapsed. Labour were already more pro than anti the effects this party are more apparent. four years time, there's way tory government survives brexit and covid will labour calling shots","['@william_haggis', '@EUMarauder', 'Brexit', 'will', 'disaster', 'and', 'polls', 'show', 'support', 'for', 'has', 'collapsed', '.', 'Labour', 'were', 'already', 'more', 'pro', 'than', 'anti', 'the', 'effects', 'this', 'party', 'are', 'more', 'apparent', '.', 'four', 'years', 'time', ',', ""there's"", 'way', 'tory', 'government', 'survives', 'brexit', 'and', 'covid', 'will', 'labour', 'calling', 'shots']",haggis  Brexit will disaster and polls show support for has collapsed Labour were already more pro than anti the effects this party are more apparent four years time theres way tory government survives brexit and covid will labour calling shots,"['Brexit', 'polls', 'Labour', 'pro', 'effects', 'party', 'four', 'way', 'government', 'brexit', 'labour', 'calling']","brexit,poll,labour,pro,effect,parti,four,way,govern,brexit,labour,call",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Wed Oct 14 07:00:30 +0000 2020,1.31627E+18,1,0,0,Ghana’s Covid-19 deaths increase 308 https://t.co/2Y01B7k5TV,"['Ghana', '’', 's', 'Covid', '-', '19', 'deaths', 'increase', '308', 'https://t.co/2Y01B7k5TV']",Ghanas Covid19 deaths increase 308 ,"['Ghana', 'Covid']","ghana,covid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Wed Oct 14 07:00:30 +0000 2020,1.31627E+18,1,0,0,"@LeProfMoriarty @SteveBakerHW 2019 almost every family know got ill after the shedding (contagiousness) from the flumist, with listed side affects like flu-like illnesses, vomiting &amp; diarrhoea, infections Nov-Jan. Entire families down. you had said about Covid hitting then, may have believed you.","['@LeProfMoriarty', '@SteveBakerHW', '2019', 'almost', 'every', 'family', 'know', 'got', 'ill', 'after', 'the', 'shedding', '(', 'contagiousness', ')', 'from', 'the', 'flumist', ',', 'with', 'listed', 'side', 'affects', 'like', 'flu-like', 'illnesses', ',', 'vomiting', '&', 'amp', ';', 'diarrhoea', ',', 'infections', 'Nov-Jan', '.', 'Entire', 'families', 'down', '.', 'you', 'had', 'said', 'about', 'Covid', 'hitting', 'then', ',', 'may', 'have', 'believed', 'you', '.']",  2019 almost every family know got ill after the shedding contagiousness from the flumist with listed side affects like flulike illnesses vomiting amp diarrhoea infections NovJan Entire families down you had said about Covid hitting then may have believed you,"['2019', 'every', 'family', 'know', 'got', 'flumist', 'listed', 'like', 'flu-like', 'vomiting', 'Nov-Jan', 'Entire', 'families', 'Covid', 'hitting']","2019,everi,famili,know,got,flumist,list,like,flu-lik,vomit,nov-jan,entir,famili,covid,hit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Wed Oct 14 07:00:30 +0000 2020,1.31627E+18,0,0,0,How have the new Covid alert levels affected your business? Have you been forced close had bring extra restrictions? Our experts can help you reboot your business survive the changes and build for success the future. #reboot #covid #business https://t.co/1tv4OeP05r,"['How', 'have', 'the', 'new', 'Covid', 'alert', 'levels', 'affected', 'your', 'business', '?', 'Have', 'you', 'been', 'forced', 'close', 'had', 'bring', 'extra', 'restrictions', '?', 'Our', 'experts', 'can', 'help', 'you', 'reboot', 'your', 'business', 'survive', 'the', 'changes', 'and', 'build', 'for', 'success', 'the', 'future', '.', '#reboot', '#covid', '#business', 'https://t.co/1tv4OeP05r']",How have the new Covid alert levels affected your business Have you been forced close had bring extra restrictions Our experts can help you reboot your business survive the changes and build for success the future reboot covid business ,"['How', 'Covid', 'levels', 'business', 'Have', 'close', 'bring', 'extra', 'Our', 'experts', 'business', 'changes', 'build', 'future']","how,covid,level,busi,have,close,bring,extra,our,expert,busi,chang,build,futur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Wed Oct 14 07:00:30 +0000 2020,1.31627E+18,0,1,1,https://t.co/mQHOPE3Raq Donald Trump the only person cured covid-19 without vaccine what load bulshit!! Trump's spreading covid-19 The hoax that was!! 2020# LYING cheating grifting Russian ASSET! Still playing down destroying people lives. VOTE THE LIAR OUT❎😷,"['https://t.co/mQHOPE3Raq', 'Donald', 'Trump', 'the', 'only', 'person', 'cured', 'covid', '-', '19', 'without', 'vaccine', 'what', 'load', 'bulshit', '!', '!', ""Trump's"", 'spreading', 'covid', '-', '19', 'The', 'hoax', 'that', 'was', '!', '!', '2020', '#', 'LYING', 'cheating', 'grifting', 'Russian', 'ASSET', '!', 'Still', 'playing', 'down', 'destroying', 'people', 'lives', '.', 'VOTE', 'THE', 'LIAR', 'OUT', '❎', '😷']", Donald Trump the only person cured covid19 without vaccine what load bulshit Trumps spreading covid19 The hoax that was 2020 LYING cheating grifting Russian ASSET Still playing down destroying people lives VOTE THE LIAR OUT,"['Donald', 'Trump', 'person', 'cured', 'vaccine', 'load', 'bulshit', ""Trump's"", 'hoax', '2020', 'LYING', 'cheating', 'grifting', 'Russian', 'playing', 'people', 'lives', 'VOTE', 'THE', 'LIAR', 'OUT', '❎', '😷']","donald,trump,person,cure,vaccin,load,bulshit,trump',hoax,2020,ly,cheat,grift,russian,play,peopl,live,vote,the,liar,out,❎,😷",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Wed Oct 14 07:00:30 +0000 2020,1.31627E+18,0,0,1,"It's not just COVID-19 tests. Whilst the spreadsheet great business tool, its ease use increases the possibility for errors. Their effects can disastrous. (via The Conversation) #excel #spreadsheets #risk https://t.co/PkClrGZ482","[""It's"", 'not', 'just', 'COVID', '-', '19', 'tests', '.', 'Whilst', 'the', 'spreadsheet', 'great', 'business', 'tool', ',', 'its', 'ease', 'use', 'increases', 'the', 'possibility', 'for', 'errors', '.', 'Their', 'effects', 'can', 'disastrous', '.', '(', 'via', 'The', 'Conversation', ')', '#excel', '#spreadsheets', '#risk', 'https://t.co/PkClrGZ482']",Its not just COVID19 tests Whilst the spreadsheet great business tool its ease use increases the possibility for errors Their effects can disastrous via The Conversation excel spreadsheets risk ,"['COVID', 'Whilst', 'great', 'business', 'ease', 'use', 'possibility', 'errors', 'effects', 'Conversation']","covid,whilst,great,busi,eas,use,possibl,error,effect,convers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Wed Oct 14 07:00:30 +0000 2020,1.31627E+18,0,0,1,@iJaadee dont say this ive been having intense zombie apocalypse dreams since was and they stopped right before covid really hit the fan,"['@iJaadee', 'dont', 'say', 'this', 'ive', 'been', 'having', 'intense', 'zombie', 'apocalypse', 'dreams', 'since', 'was', 'and', 'they', 'stopped', 'right', 'before', 'covid', 'really', 'hit', 'the', 'fan']", dont say this ive been having intense zombie apocalypse dreams since was and they stopped right before covid really hit the fan,"['zombie', 'right', 'hit', 'fan']","zombi,right,hit,fan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Wed Oct 14 07:00:29 +0000 2020,1.31627E+18,0,0,1,"Congratulations all the winners this year's Green Flag Awards! Despite the difficulties Covid-19 has brought with have awarded more than 2000 parks this year, which actually new record amount https://t.co/LjQWXoJ0HX","['Congratulations', 'all', 'the', 'winners', 'this', ""year's"", 'Green', 'Flag', 'Awards', '!', 'Despite', 'the', 'difficulties', 'Covid', '-', '19', 'has', 'brought', 'with', 'have', 'awarded', 'more', 'than', '2000', 'parks', 'this', 'year', ',', 'which', 'actually', 'new', 'record', 'amount', 'https://t.co/LjQWXoJ0HX']",Congratulations all the winners this years Green Flag Awards Despite the difficulties Covid19 has brought with have awarded more than 2000 parks this year which actually new record amount ,"['Congratulations', 'winners', 'Green', 'Flag', 'Despite', 'Covid', 'brought', '2000', 'parks']","congratul,winner,green,flag,despit,covid,brought,2000,park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Wed Oct 14 07:00:29 +0000 2020,1.31627E+18,0,0,0,"And @Keir_Starmer suddenly finding his bollocks and insisting national Tier lockdown isn’t about Covid it’s about the£2 per head, £130 million cost the treasury and the further destabilising effect this will have the Tory Gov #andthetruthshallsetyoufree","['And', '@Keir_Starmer', 'suddenly', 'finding', 'his', 'bollocks', 'and', 'insisting', 'national', 'Tier', 'lockdown', 'isn', '’', 't', 'about', 'Covid', 'it', '’', 's', 'about', 'the', '£', '2', 'per', 'head', ',', '£', '130', 'million', 'cost', 'the', 'treasury', 'and', 'the', 'further', 'destabilising', 'effect', 'this', 'will', 'have', 'the', 'Tory', 'Gov', '#andthetruthshallsetyoufree']",And Starmer suddenly finding his bollocks and insisting national Tier lockdown isnt about Covid its about the2 per head 130 million cost the treasury and the further destabilising effect this will have the Tory Gov andthetruthshallsetyoufree,"['finding', 'bollocks', 'Tier', 'lockdown', 'Covid', '£', '2', 'per', '£', 'effect', 'Tory', 'Gov']","find,bollock,tier,lockdown,covid,£,2,per,£,effect,tori,gov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Wed Oct 14 07:00:29 +0000 2020,1.31627E+18,1,0,1,China saw year-high for exports #VLSFO #marinefuel August. economies begin recover from COVID-related lockdowns could expect see similar trend across major #bunkering ports trade increases. @ETEnergyWorld https://t.co/CljmGoMcNn,"['China', 'saw', 'year-high', 'for', 'exports', '#VLSFO', '#marinefuel', 'August', '.', 'economies', 'begin', 'recover', 'from', 'COVID-related', 'lockdowns', 'could', 'expect', 'see', 'similar', 'trend', 'across', 'major', '#bunkering', 'ports', 'trade', 'increases', '.', '@ETEnergyWorld', 'https://t.co/CljmGoMcNn']",China saw yearhigh for exports VLSFO marinefuel August economies begin recover from COVIDrelated lockdowns could expect see similar trend across major bunkering ports trade increases  ,"['China', 'exports', 'economies', 'COVID-related', 'lockdowns', 'expect', 'ports']","china,export,economi,covid-rel,lockdown,expect,port",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Wed Oct 14 07:00:29 +0000 2020,1.31627E+18,0,0,0,@Kimasha12 think coz covid that’s why it’s not expensive,"['@Kimasha12', 'think', 'coz', 'covid', 'that', '’', 's', 'why', 'it', '’', 's', 'not', 'expensive']", think coz covid thats why its not expensive,['expensive'],expens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Wed Oct 14 07:00:28 +0000 2020,1.31627E+18,0,0,1,"Next time you think moaning complaining about covid Brexit. 99.5% dont have, have had will ever have covid19. are lucky. can run clean water out tap!! have light switch. for 25,000 years could not have light switch. https://t.co/BtVLsHdIvs","['Next', 'time', 'you', 'think', 'moaning', 'complaining', 'about', 'covid', 'Brexit', '.', '99.5', '%', 'dont', 'have', ',', 'have', 'had', 'will', 'ever', 'have', 'covid', '19', '.', 'are', 'lucky', '.', 'can', 'run', 'clean', 'water', 'out', 'tap', '!', '!', 'have', 'light', 'switch', '.', 'for', '25,000', 'years', 'could', 'not', 'have', 'light', 'switch', '.', 'https://t.co/BtVLsHdIvs']",Next time you think moaning complaining about covid Brexit 995 dont have have had will ever have covid19 are lucky can run clean water out tap have light switch for 25000 years could not have light switch ,"['Next', 'Brexit', '99.5', 'ever', 'lucky', 'run', 'clean', 'water', 'light', '25,000', 'light']","next,brexit,99.5,ever,lucki,run,clean,water,light,25,000,light",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Wed Oct 14 07:00:28 +0000 2020,1.31627E+18,1,0,0,How you create COVID secure therapy room? Here's some ideas from London Town Therapy Rooms which are working really well. https://t.co/6HGMbjrgTD https://t.co/H4Ma7UkEgD,"['How', 'you', 'create', 'COVID', 'secure', 'therapy', 'room', '?', ""Here's"", 'some', 'ideas', 'from', 'London', 'Town', 'Therapy', 'Rooms', 'which', 'are', 'working', 'really', 'well', '.', 'https://t.co/6HGMbjrgTD', 'https://t.co/H4Ma7UkEgD']",How you create COVID secure therapy room Heres some ideas from London Town Therapy Rooms which are working really well  ,"['How', 'create', 'COVID', 'room', ""Here's"", 'London', 'Town', 'Rooms', 'working']","how,creat,covid,room,here',london,town,room,work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Wed Oct 14 07:00:28 +0000 2020,1.31627E+18,0,0,0,@MeghUpdates What happened?? Dont tell covid,"['@MeghUpdates', 'What', 'happened', '?', '?', 'Dont', 'tell', 'covid']", What happened Dont tell covid,"['What', 'happened', 'Dont']","what,happen,dont",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Wed Oct 14 07:00:28 +0000 2020,1.31627E+18,0,1,0,"Despite hundreds Americans dying Covid-19 today, Trump campaign surrogate Rudy Giuliani told adoring crowd Philadelphia that, “People don’t die this disease anymore.” https://t.co/QtdIDBBePt","['Despite', 'hundreds', 'Americans', 'dying', 'Covid', '-', '19', 'today', ',', 'Trump', 'campaign', 'surrogate', 'Rudy', 'Giuliani', 'told', 'adoring', 'crowd', 'Philadelphia', 'that', ',', '“', 'People', 'don', '’', 't', 'die', 'this', 'disease', 'anymore', '.', '”', 'https://t.co/QtdIDBBePt']",Despite hundreds Americans dying Covid19 today Trump campaign surrogate Rudy Giuliani told adoring crowd Philadelphia that People dont die this disease anymore ,"['Despite', 'hundreds', 'Covid', 'Trump', 'campaign', 'Rudy', 'Giuliani', 'crowd', 'Philadelphia', 'People']","despit,hundr,covid,trump,campaign,rudi,giuliani,crowd,philadelphia,peopl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Wed Oct 14 07:00:28 +0000 2020,1.31627E+18,0,0,0,ICMR Identifies Three Covid-19 Reinfection Cases; Two Mumbai And One Ahmedabad #ICMR #COVID19 #coronavirus #coronaalert #Mumbai #Ahmedabad #reinfection #Covidreinfection #CoronaVirusUpdates #CoronaUpdatesInIndia #COVID19India #Immunity #vaccine https://t.co/mE9b2PLGPe,"['ICMR', 'Identifies', 'Three', 'Covid', '-', '19', 'Reinfection', 'Cases', ';', 'Two', 'Mumbai', 'And', 'One', 'Ahmedabad', '#ICMR', '#COVID19', '#coronavirus', '#coronaalert', '#Mumbai', '#Ahmedabad', '#reinfection', '#Covidreinfection', '#CoronaVirusUpdates', '#CoronaUpdatesInIndia', '#COVID19India', '#Immunity', '#vaccine', 'https://t.co/mE9b2PLGPe']",ICMR Identifies Three Covid19 Reinfection Cases Two Mumbai And One Ahmedabad ICMR COVID19 coronavirus coronaalert Mumbai Ahmedabad reinfection Covidreinfection CoronaVirusUpdates CoronaUpdatesInIndia COVID19India Immunity vaccine ,"['Three', 'Covid', 'Reinfection', 'Cases', 'Two', 'Mumbai', 'One']","three,covid,reinfect,case,two,mumbai,one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
